"Name","Created","Runtime","End Time","Hostname","ID","Notes","State","Updated","Tags","eval_batch_size","logging_dir","output_dir","per_device_eval_batch_size","per_device_train_batch_size","train_batch_size","train/loss","train/medusa0_loss","train/medusa0_top1","train/medusa0_top2","train/medusa0_top3","train/medusa0_top4","train/medusa0_top5","train/medusa1_loss","train/medusa1_top1","train/medusa1_top2","train/medusa1_top3","train/medusa1_top4","train/medusa1_top5","train/medusa2_loss","train/medusa2_top1","train/medusa2_top2","train/medusa2_top3","train/medusa2_top4","train/medusa2_top5","train/medusa3_loss","train/medusa3_top1","train/medusa3_top2","train/medusa3_top3","train/medusa3_top4","train/medusa3_top5","train/medusa4_loss","train/medusa4_top1","train/medusa4_top2","train/medusa4_top3","train/medusa4_top4","train/medusa4_top5","train/train_loss","train/train_runtime","train/train_samples_per_second","train/train_steps_per_second"
"33b","2023-08-14T02:40:59.000Z","3199","2023-08-14T03:34:18.000Z","della-l07g4","av0zctkn","-","failed","2023-08-17T18:54:58.000Z","","4","test/runs/Aug13_22-38-18_della-l07g4","test_medusa_mlp_vicuna-33b-v1.3_medusa_5_lr_0.001_layers_1","4","4","4","19.7555","1.8279917240142824","0.6045850515365601","0.7161898016929626","0.7648836374282837","0.798293948173523","0.8222854137420654","3.4793782234191895","0.3557846248149872","0.4689888060092926","0.5287009477615356","0.5692198276519775","0.59605473279953","4.460977077484131","0.22463124990463257","0.31970855593681335","0.3785320818424225","0.4210058748722077","0.4462413489818573","5.0544304847717285","0.15958771109580994","0.24880042672157288","0.30726853013038635","0.34796518087387085","0.37551093101501465","5.388251781463623","0.13701795041561127","0.20668207108974457","0.2621290385723114","0.29838281869888306","0.32575085759162903","24.166565484840778","3234.9651","21.213","0.166"
"13b","2023-08-13T22:31:29.000Z","2763","2023-08-13T23:17:32.000Z","della-l08g5","hy3g0c62","-","finished","2023-08-14T02:22:24.000Z","","8","test/runs/Aug13_18-29-53_della-l08g5","test_medusa_mlp_vicuna-13b-v1.3_medusa_5_lr_0.001_layers_1","8","8","8","19.5949","1.8737130165100095","0.5939363837242126","0.705268383026123","0.7578279972076416","0.7924950122833252","0.8161033391952515","3.575400114059448","0.3397117257118225","0.439985066652298","0.5068339705467224","0.5464711785316467","0.580268383026123","4.575368881225586","0.216078519821167","0.30852383375167847","0.3612077236175537","0.4029572308063507","0.4363816976547241","5.15444803237915","0.14997513592243197","0.23173458874225616","0.28777334094047546","0.32343438267707825","0.3541252315044403","5.453802585601807","0.12226639688014984","0.1957007795572281","0.243414506316185","0.2790755331516266","0.3070327937602997","24.09846121860838","2793.9231","24.562","0.192"
"7b","2023-08-13T22:07:43.000Z","1909","2023-08-13T22:39:32.000Z","della-l08g2","ub9cluo4","-","finished","2023-08-14T02:22:20.000Z","","8","test/runs/Aug13_18-06-30_della-l08g2","test_medusa_mlp_vicuna-7b-v1.3_medusa_5_lr_0.001_layers_1","8","8","8","20.2451","2.069507122039795","0.5603876709938049","0.6717196702957153","0.7271371483802795","0.7599403262138367","0.7799453139305115","3.723043203353882","0.31635186076164246","0.4235834777355194","0.4850894510746002","0.5282057523727417","0.5625","4.692985534667969","0.2010437250137329","0.28789758682250977","0.3475397527217865","0.3834492862224579","0.4168737530708313","5.258499622344971","0.14736579358577728","0.22502483427524567","0.27373260259628296","0.3108846843242645","0.3397117257118225","5.5384345054626465","0.11754472553730012","0.18663020431995392","0.23459243774414065","0.2721172869205475","0.2998260259628296","24.93223100445568","1917.1552","35.794","0.28"
